,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
2990,0,54,7,29830,7.0,14,33.0,2,5,1,4,3,2,4.0,4.0,4.0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.869874470881692,-0.134673166108418,-0.7479102552281314,1.7267549424104864,-0.08974426804216784,2.7941545628955997,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
697,0,45,3,118360,1.0,22,10.0,2,10,7,7,4,3,4.0,3.0,3.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8843578088720997,-0.6960235087720509,1.133163248567442,-0.6797773106971454,1.82915135409582,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.4938670923934996,0.8065414765793013,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
3329,0,41,2,35970,3.0,18,11.0,2,3,1,2,3,4,4.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.4463504035345031,-0.836361094437959,-0.6174483630638389,0.12240010700539844,0.8697035430268261,-0.036012118647215895,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
1615,0,50,8,52490,9.0,21,32.0,2,5,1,3,4,2,2.0,2.0,4.0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.4318670655440953,0.005664419557490206,-0.2664336304003025,2.5289323601130302,1.5892894013285717,2.665510622825472,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,1.6245446154992582,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,1.0778887624561249
2012,0,31,22,127420,1.0,11,10.0,4,10,0,2,3,4,1.0,2.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.6486681098094882,1.970390618880205,1.3256689070378802,-0.6797773106971454,-0.8093301263439133,-0.16465605871734387,0.9316033855643254,0.48850772848886465,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-1.836759223476629,-1.1504897316868,1.0778887624561249
2600,0,46,15,41080,2.0,14,19.0,5,10,0,8,1,4,3.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9938596602064987,0.9880275192188477,-0.508871772028084,-0.2786886018458735,-0.08974426804216784,0.993139401913808,1.707499689688721,0.48850772848886465,-0.6791456840737199,1.086895217551534,-3.104327829617394,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
2247,0,49,5,29960,2.0,18,17.0,2,9,0,8,3,4,4.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1.3223652142096962,-0.4153483374402344,-0.7451480327555975,-0.2786886018458735,0.8697035430268261,0.7358515217735521,-0.6201892226844657,0.32522751910309133,-0.6791456840737199,1.086895217551534,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1636,0,27,2,31610,0.0,13,4.0,0,3,2,2,3,4,2.0,4.0,3.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-1.0866755151470848,-0.836361094437959,-0.7100890552195905,-1.0808660195484174,-0.3296062208094163,-0.9365196991381118,-2.171981830933257,-0.6544537372115486,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,0.960985988256784,-0.017727612261845094
3729,1,18,2,34680,1.0,15,0.0,4,0,0,0,3,2,3.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-2.072192177156677,-0.836361094437959,-0.6448581091374442,-0.6797773106971454,0.15011768472508064,-1.4510954594186238,0.9316033855643254,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-1.1504897316868,-2.208960361697785
1774,0,33,6,161840,0.0,13,10.0,2,9,0,8,3,4,4.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.42966440714069,-0.2750107517743262,2.057020426304159,-1.0808660195484174,-0.3296062208094163,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.6791456840737199,1.086895217551534,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-1.113343986979815
3807,1,19,2,98240,1.0,16,1.0,2,1,0,0,2,2,1.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-1.9626903258222779,-0.836361094437959,0.7056562012798905,-0.6797773106971454,0.3899796374923291,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-1.1504897316868,-0.017727612261845094
4155,1,31,18,40660,3.0,18,4.0,2,2,2,2,4,2,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.6486681098094882,1.4090402762165721,-0.5177958754008857,0.12240010700539844,0.8697035430268261,-0.9365196991381118,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.6245446154992582,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
3412,0,27,2,39040,1.0,17,7.0,2,7,0,7,3,3,2.0,1.0,4.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.0866755151470848,-0.836361094437959,-0.5522174169816926,-0.6797773106971454,0.6298415902595776,-0.5505878789277279,-0.6201892226844657,-0.0013328996684553085,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-2.206227591658592,1.0778887624561249
1845,0,43,2,78610,1.0,14,20.0,1,20,1,8,3,3,1.0,1.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.6653541062033014,-0.836361094437959,0.2885606079272744,-0.6797773106971454,-0.08974426804216784,1.121783341983936,-1.3960855268088614,2.1213098223465976,-0.3687152874355457,1.086895217551534,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-2.206227591658592,1.0778887624561249
4,0,46,6,40710,3.0,13,28.0,5,7,7,7,3,3,4.0,3.0,2.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.9938596602064987,-0.2750107517743262,-0.5167334821422188,0.12240010700539844,-0.3296062208094163,2.15093486254496,1.707499689688721,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
3644,0,27,12,39860,1.0,19,7.0,3,7,0,3,3,4,4.0,2.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-1.0866755151470848,0.567014762221123,-0.5347941675395558,-0.6797773106971454,1.1095654957940746,-0.5505878789277279,0.1557070814399298,-0.0013328996684553085,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-1.113343986979815
3392,0,47,1,45380,8.0,14,16.0,3,8,1,7,3,4,4.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.103361511540898,-0.9766986801038673,-0.4175059517827325,2.1278436512617582,-0.08974426804216784,0.607207581703424,0.1557070814399298,0.16194730971731802,-0.3687152874355457,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
449,0,34,1,26960,3.0,23,6.0,3,0,0,0,4,3,4.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.3201625558062908,-0.9766986801038673,-0.8088916282756102,0.12240010700539844,2.0690133068630687,-0.6792318189978559,0.1557070814399298,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
3111,0,48,19,16010,4.0,12,15.0,3,2,2,2,3,2,1.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.2128633628752972,1.5493778618824803,-1.0415557519236565,0.5234888158566704,-0.5694681735766648,0.47856364163329607,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-1.836759223476629,0.960985988256784,1.0778887624561249
2620,0,35,10,28090,4.0,23,11.279936378095888,2,8,0,0,4,3,4.0,4.0,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.2106607044718917,0.2863395908893066,-0.7848815406297388,0.5234888158566704,2.0690133068630687,2.285175427909678e-16,-0.6201892226844657,0.16194730971731802,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
4183,1,29,35,23070,1.0,11,7.0,0,7,0,7,2,2,4.0,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.8676718124782865,3.7947792325370115,-0.8915458237998932,-0.6797773106971454,-0.8093301263439133,-0.5505878789277279,-2.171981830933257,-0.0013328996684553085,-0.6791456840737199,0.8065414765793013,-1.5280370145785098,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-2.208960361697785
1666,0,43,20,50550,5.0,22,18.0,2,1,0,0,4,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6653541062033014,1.6897154475483886,-0.3076544888365773,0.9245775247079423,1.82915135409582,0.8644954618436801,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
834,0,29,2,55930,1.0,13,1.0,3,1,0,0,3,2,4.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,-0.8676718124782865,-0.836361094437959,-0.1933409742040213,-0.6797773106971454,-0.3296062208094163,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
2034,0,24,5,10520,1.0,13,5.0,3,5,0,4,3,3,4.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.4151810691502822,-0.4153483374402344,-1.1582065317252797,-0.6797773106971454,-0.3296062208094163,-0.8078757590679838,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
497,0,46,2,165550,8.0,14,28.0,4,26,15,9,3,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.9938596602064987,-0.836361094437959,2.1358500060972414,2.1278436512617582,-0.08974426804216784,2.15093486254496,0.9316033855643254,3.1009910786612376,3.977310265498893,1.367248958523767,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
4047,1,21,24,53370,1.0,12,2.0,2,2,2,2,3,2,2.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,-1.7436866231534796,2.2510657902120212,-0.24773550904776545,-0.6797773106971454,-0.5694681735766648,-1.1938075792783678,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,-0.017727612261845094
1917,0,50,5,23420,1.0,12,32.0,2,32,13,9,3,2,1.0,4.0,3.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1.4318670655440953,-0.4153483374402344,-0.8841090709892251,-0.6797773106971454,-0.5694681735766648,2.665510622825472,-0.6201892226844657,4.080672334975878,3.3564494722225446,1.367248958523767,0.04825380046037423,-1.1930428163631641,-1.836759223476629,0.960985988256784,-0.017727612261845094
4098,1,30,12,22070,6.0,6,6.0,4,4,1,2,3,2,4.0,2.0,2.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7581699611438873,0.567014762221123,-0.9127936889732308,1.3256662335592142,-2.008639890180156,-0.6792318189978559,0.9316033855643254,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-1.1504897316868,-1.113343986979815
298,0,35,1,108550,3.0,13,17.0,2,8,1,6,3,4,4.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.2106607044718917,-0.9766986801038673,0.9247216912170007,0.12240010700539844,-0.3296062208094163,0.7358515217735521,-0.6201892226844657,0.16194730971731802,-0.3687152874355457,0.5261877356070683,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-1.113343986979815
3020,0,35,7,98240,0.0,19,4.0,2,3,2,2,3,2,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.2106607044718917,-0.134673166108418,0.7056562012798905,-1.0808660195484174,1.1095654957940746,-0.9365196991381118,-0.6201892226844657,-0.6544537372115486,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,-0.017727612261845094
1120,0,26,14,57690,1.0,19,5.0,4,5,4,3,3,4,3.0,4.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.1961773664814839,0.8476899335529394,-0.15594473149894722,-0.6797773106971454,1.1095654957940746,-0.8078757590679838,0.9316033855643254,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-2.208960361697785
4192,1,25,6,26600,5.0,4,6.0,3,2,0,2,3,3,3.0,3.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.3056792178158831,-0.2750107517743262,-0.8165408597380117,0.9245775247079423,-2.4883637957146525,-0.6792318189978559,0.1557070814399298,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-1.113343986979815
2879,0,39,9,160150,1.0,11,21.0,3,21,2,8,3,3,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.22734670086570485,0.1460020052233984,2.0211115341612187,-0.6797773106971454,-0.8093301263439133,1.250427282054064,0.1557070814399298,2.284590031732371,-0.058284890797371494,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
281,0,50,6,49410,5.0,11,30.0,3,4,0,3,2,4,4.0,3.0,2.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.4318670655440953,-0.2750107517743262,-0.33187705513418214,0.9245775247079423,-0.8093301263439133,2.408222742685216,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,-1.5280370145785098,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-1.113343986979815
4233,1,20,13,93960,1.0,7,2.0,6,2,0,2,2,2,2.0,1.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-1.8531884744878788,0.7073523478870313,0.6147153383380058,-0.6797773106971454,-1.7687779374129073,-1.1938075792783678,2.4833959938131165,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,-1.5280370145785098,-1.1930428163631641,-0.8934248131996299,-2.206227591658592,-2.208960361697785
2171,0,34,2,46950,1.0,16,14.0,2,14,2,1,3,3,3.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-0.3201625558062908,-0.836361094437959,-0.38414680346059255,-0.6797773106971454,0.3899796374923291,0.3499197015631681,-0.6201892226844657,1.141628566031958,-0.058284890797371494,-0.875580969254096,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
2672,0,30,3,57720,1.0,17,1.0,3,1,0,0,3,4,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.7581699611438873,-0.6960235087720509,-0.1553072955437471,-0.6797773106971454,0.6298415902595776,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
